"","vehicle_make","vehicle_model","vehicle_year","vehicle_colour","vehicle_value","occurred_date","reported_date","weekday","recovered","year","theft_year"
"886","FORD","FIE",2011,"BLU",0,"2/23/2018 5:00:00 AM","2/22/2018 5:00:00 AM","Thu","Y",2018,2018
"887","HOND","CIV",2014,"WHI",0,"3/27/2018 4:00:00 AM","3/27/2018 4:00:00 AM","Tue","Y",2018,2018
"888","FORD","F15",2018,"BLK",55000,"11/24/2018 5:00:00 AM","11/24/2018 5:00:00 AM","Sat","Y",2018,2018
"889","HYUN","EST",2005,"SIL",0,"8/13/2018 4:00:00 AM","8/22/2018 4:00:00 AM","Mon","Y",2018,2018
"890",NA,NA,0,NA,0,"6/2/2018 4:00:00 AM","6/3/2018 4:00:00 AM","Sat","N",2018,2018
"891","TOYT","CAM",2007,"GRY",0,"12/7/2018 5:00:00 AM","12/20/2018 5:00:00 AM","Thu","Y",2018,2018
"892","HYUN","TUC",2006,"BLK",0,"8/25/2018 4:00:00 AM","8/25/2018 4:00:00 AM","Sat","Y",2018,2018
"893","HOND","ACC",2006,"SIL",0,"2/15/2018 5:00:00 AM","2/15/2018 5:00:00 AM","Thu","Y",2018,2018
"894","TOYT","COA",2001,"DGR",0,"1/5/2018 5:00:00 AM","1/5/2018 5:00:00 AM","Fri","Y",2018,2018
"895","MITS","OUT",2018,"BLU",0,"6/17/2018 4:00:00 AM","6/17/2018 4:00:00 AM","Sat","Y",2018,2018
"896","TOYT","HIG",2015,"BLU",0,"7/22/2018 4:00:00 AM","7/22/2018 4:00:00 AM","Sat","Y",2018,2018
"897","SUBA","SPT",2005,"SIL",0,"10/18/2018 4:00:00 AM","10/18/2018 4:00:00 AM","Wed","N",2018,2018
"898","LEXS","RX5",2016,"BLK",0,"8/9/2018 4:00:00 AM","8/9/2018 4:00:00 AM","Thu","N",2018,2018
"899","HYUN","ELN",2012,"SIL",0,"1/16/2018 5:00:00 AM","2/19/2018 5:00:00 AM","Tue","Y",2018,2018
"900","DODG","RPC",2009,"GRY",0,"6/27/2018 4:00:00 AM","7/3/2018 4:00:00 AM","Wed","Y",2018,2018
"901","MERZ","SL4",2017,"WHI",0,"10/16/2018 4:00:00 AM","10/16/2018 4:00:00 AM","Mon","Y",2018,2018
"902","TOYT","ECH",2004,"BLK",2500,"11/9/2018 5:00:00 AM","11/9/2018 5:00:00 AM","Fri","Y",2018,2018
"903","CHEV",NA,2010,"WHI",0,"11/27/2018 5:00:00 AM","11/27/2018 5:00:00 AM","Tue","Y",2018,2018
"904","HOND","CIV",0,"BLU",0,"6/14/2018 4:00:00 AM","6/13/2018 4:00:00 AM","Wed","Y",2018,2018
"905","JEEP","WRG",2013,"WHI",46000,"12/9/2018 5:00:00 AM","12/9/2018 5:00:00 AM","Sat","N",2018,2018
"906","DODG","CVN",2019,"BLK",0,"7/14/2018 4:00:00 AM","7/13/2018 4:00:00 AM","Fri","Y",2018,2018
"907","KIA","SOR",2013,"BRZ",12000,"1/28/2018 5:00:00 AM","1/28/2018 5:00:00 AM","Sun","Y",2018,2018
"908","LEXS","GX46",2014,"WHI",0,"7/5/2018 4:00:00 AM","7/5/2018 4:00:00 AM","Wed","N",2018,2018
"909","HOND","FIT",2019,"GRY",0,"9/2/2018 4:00:00 AM","9/2/2018 4:00:00 AM","Sun","Y",2018,2018
"910","ACUR","RSX",2004,"SIL",0,"7/11/2019 4:00:00 AM","7/12/2019 4:00:00 AM","Thu","Y",2019,2019
"911","HOND","CIV",2010,"SIL",0,"12/10/2019 5:00:00 AM","12/11/2019 5:00:00 AM","Tue","Y",2019,2019
"912","VOLV","S40",2005,"RED",0,"2/27/2019 5:00:00 AM","2/27/2019 5:00:00 AM","Wed","Y",2019,2019
"913","TOYT","COA",2006,"SIL",0,"11/6/2019 5:00:00 AM","11/6/2019 5:00:00 AM","Wed","Y",2019,2019
"914","FORD","F15",2018,"GRY",0,"7/31/2019 4:00:00 AM","7/31/2019 4:00:00 AM","Wed","Y",2019,2019
"915","NISS","MAX",2007,"BLU",7000,"4/18/2019 4:00:00 AM","4/18/2019 4:00:00 AM","Wed","Y",2019,2019
"916","MITS","RVR",2014,"RED",0,"4/24/2019 4:00:00 AM","4/24/2019 4:00:00 AM","Wed","Y",2019,2019
"917","MITS","RVR",2014,"RED",0,"9/13/2019 4:00:00 AM","9/13/2019 4:00:00 AM","Fri","Y",2019,2019
"918","LINC","MKC",2018,"WHI",0,"8/27/2019 4:00:00 AM","8/28/2019 4:00:00 AM","Tue","Y",2019,2019
"919","HOND","ODY",2007,"SIL",0,"10/15/2019 4:00:00 AM","10/15/2019 4:00:00 AM","Mon","Y",2019,2019
"920","VOLK","GLF",2015,"WHI",0,"7/7/2019 4:00:00 AM","7/8/2019 4:00:00 AM","Sun","Y",2019,2019
"921","HYUN","ESM",2017,"BLK",0,"10/16/2019 4:00:00 AM","10/17/2019 4:00:00 AM","Wed","Y",2019,2019
"922","DODG","PRM",2016,"BLK",60000,"8/17/2019 4:00:00 AM","8/19/2019 4:00:00 AM","Sat","N",2019,2019
"923",NA,NA,2013,"WHI",0,"11/9/2019 5:00:00 AM","11/9/2019 5:00:00 AM","Fri","N",2019,2019
"924",NA,NA,2013,"WHI",0,"11/9/2019 5:00:00 AM","11/9/2019 5:00:00 AM","Fri","N",2019,2019
"925","FORD","VAN",2008,"WHI",0,"7/17/2019 4:00:00 AM","7/17/2019 4:00:00 AM","Wed","Y",2019,2019
"926","TOYT","TAC",2012,"GRY",0,"11/24/2019 5:00:00 AM","11/25/2019 5:00:00 AM","Sun","Y",2019,2019
"927","HOND","CIV",2007,"GRY",0,"7/7/2019 4:00:00 AM","7/7/2019 4:00:00 AM","Sun","Y",2019,2019
"928","TOYT","RAV",2018,"WHI",0,"3/27/2019 4:00:00 AM","4/9/2019 4:00:00 AM","Wed","N",2019,2019
"929","DODG","AVN",2013,"SIL",0,"7/15/2019 4:00:00 AM","7/17/2019 4:00:00 AM","Mon","Y",2019,2019
"930","MITS","LAN",2017,"BLU",0,"10/25/2019 4:00:00 AM","10/25/2019 4:00:00 AM","Thu","Y",2019,2019
"931",NA,NA,0,"BLU",0,"6/9/2019 4:00:00 AM","6/11/2019 4:00:00 AM","Sun","N",2019,2019
"932",NA,NA,0,NA,0,"6/9/2019 4:00:00 AM","6/11/2019 4:00:00 AM","Sun","N",2019,2019
"933","VOLK","TIG",2014,"GRY",0,"4/21/2019 4:00:00 AM","4/21/2019 4:00:00 AM","Sun","Y",2019,2019
"934","TOYT","COA",2019,"BLK",0,"1/1/2020 5:00:00 AM","1/1/2020 5:00:00 AM","Tue","Y",2020,2020
"935","HYUN","TUC",2007,"RED",0,"6/19/2019 4:00:00 AM","6/19/2019 4:00:00 AM","Tue","Y",2019,2019
"936","TOYT","COA",2004,"GRY",3000,"12/3/2019 5:00:00 AM","12/2/2019 5:00:00 AM","Mon","Y",2019,2019
"937","CHEV","RAX",2018,"BLU",0,"12/4/2019 5:00:00 AM","12/4/2019 5:00:00 AM","Wed","Y",2019,2019
"938","LEXS",NA,2018,"WHI",0,"4/20/2019 4:00:00 AM","4/20/2019 4:00:00 AM","Fri","N",2019,2019
"939","LEXS","RX5",2019,"GRY",0,"10/12/2019 4:00:00 AM","10/13/2019 4:00:00 AM","Sat","Y",2019,2019
"940","KIA","RIO",2016,"BLU",0,"9/23/2019 4:00:00 AM","9/24/2019 4:00:00 AM","Mon","Y",2019,2019
"941","TOYT","TIM",2019,"BLK",0,"12/27/2019 5:00:00 AM","12/27/2019 5:00:00 AM","Fri","Y",2019,2019
"942","VOLV","XC7",2008,"SIL",0,"5/21/2019 4:00:00 AM","5/21/2019 4:00:00 AM","Tue","Y",2019,2019
"943","HOND","CRV",0,"SIL",0,"6/30/2019 4:00:00 AM","6/30/2019 4:00:00 AM","Sat","Y",2019,2019
"944","HYUN","ELN",2009,"BLU",0,"11/30/2019 5:00:00 AM","11/30/2019 5:00:00 AM","Fri","N",2019,2019
"945","DODG","JOU",2015,"BLK",25000,"5/4/2019 4:00:00 AM","5/4/2019 4:00:00 AM","Sat","Y",2019,2019
"946","NISS","MAX",2009,"GRY",6000,"3/30/2019 4:00:00 AM","3/31/2019 4:00:00 AM","Sat","Y",2019,2019
"947","HOND","CIV",2014,"SIL",0,"2/10/2019 5:00:00 AM","2/11/2019 5:00:00 AM","Sun","Y",2019,2019
"948","VECO",NA,0,"BLU",0,"5/22/2019 4:00:00 AM","5/22/2019 4:00:00 AM","Wed","N",2019,2019
"949","HYUN","ELN",2009,"GRY",0,"8/24/2019 4:00:00 AM","8/24/2019 4:00:00 AM","Fri","Y",2019,2019
"950","INFI","EX35",2008,"BLK",0,"1/29/2019 5:00:00 AM","2/1/2019 5:00:00 AM","Tue","Y",2019,2019
"951","BMW","BX6",2015,"BLK",0,"10/24/2019 4:00:00 AM","10/24/2019 4:00:00 AM","Wed","N",2019,2019
"952","VOLK","JET",2019,"BLK",0,"3/18/2019 4:00:00 AM","3/18/2019 4:00:00 AM","Sun","Y",2019,2019
"953","TOYT","COA",1999,"RED",0,"8/6/2019 4:00:00 AM","8/7/2019 4:00:00 AM","Tue","Y",2019,2019
"954","PONT","SFS",2001,"RED",0,"9/23/2020 4:00:00 AM","9/22/2020 4:00:00 AM","Tue","Y",2020,2020
"955","TOYT","YAR",2012,"GRY",0,"1/25/2020 5:00:00 AM","1/25/2020 5:00:00 AM","Sat","Y",2020,2020
"956","FORD","TAU",2013,"WHI",0,"1/8/2020 5:00:00 AM","1/8/2020 5:00:00 AM","Wed","Y",2020,2020
"957","MITS","RVR",2014,"RED",0,"1/7/2020 5:00:00 AM","1/7/2020 5:00:00 AM","Tue","Y",2020,2020
"958","HYUN","SSE",2017,"GRY",0,"9/22/2020 4:00:00 AM","9/21/2020 4:00:00 AM","Mon","Y",2020,2020
"959","HOND","AXL",2008,"WHI",4000,"7/22/2020 4:00:00 AM","7/22/2020 4:00:00 AM","Wed","Y",2020,2020
"960","MERZ","GLA",0,"SIL",0,"1/27/2020 5:00:00 AM","3/2/2020 5:00:00 AM","Mon","Y",2020,2020
"961","CHEV","CRU",2019,"GRY",0,"10/5/2020 4:00:00 AM","10/30/2020 4:00:00 AM","Mon","Y",2020,2020
"962",NA,NA,0,"SIL",0,"9/3/2020 4:00:00 AM","9/3/2020 4:00:00 AM","Thu","N",2020,2020
"963","HOND",NA,2003,"BLU",0,"3/21/2020 4:00:00 AM","3/21/2020 4:00:00 AM","Fri","Y",2020,2020
"964","HOND","CIV",2012,"BLU",0,"1/31/2020 5:00:00 AM","2/13/2020 5:00:00 AM","Thu","Y",2020,2020
"965","HYUN","ELN",2019,"BLK",0,"3/22/2020 4:00:00 AM","3/24/2020 4:00:00 AM","Sun","Y",2020,2020
"966","FORD","F35",2020,"WHI",0,"9/30/2020 4:00:00 AM","9/30/2020 4:00:00 AM","Tue","N",2020,2020
"967","BMW","JEG",2018,"BLU",0,"12/16/2020 5:00:00 AM","12/16/2020 5:00:00 AM","Wed","Y",2020,2020
"968","KIA","SOL",2011,"RED",0,"2/11/2020 5:00:00 AM","2/11/2020 5:00:00 AM","Tue","Y",2020,2020
"969","HYUN","ELN",2017,"GRY",0,"12/19/2020 5:00:00 AM","12/18/2020 5:00:00 AM","Fri","Y",2020,2020
"970","TOYT",NA,2006,"GRY",4000,"6/12/2020 4:00:00 AM","6/11/2020 4:00:00 AM","Thu","Y",2020,2020
"971","GMC","SIE",2011,"BLK",0,"2/28/2020 5:00:00 AM","2/29/2020 5:00:00 AM","Thu","N",2020,2020
"972","AUDI","Q8",2020,"BLK",12100,"4/6/2020 4:00:00 AM","4/6/2020 4:00:00 AM","Mon","Y",2020,2020
"973","BUIC","ENC",0,"BLK",0,"9/3/2020 4:00:00 AM","9/5/2020 4:00:00 AM","Thu","Y",2020,2020
"974","LEXS","RX3",2009,"GRY",0,"8/8/2020 4:00:00 AM","8/8/2020 4:00:00 AM","Sat","N",2020,2020
"975",NA,NA,0,NA,0,"9/6/2020 4:00:00 AM","9/6/2020 4:00:00 AM","Sun","N",2020,2020
"976",NA,NA,0,NA,0,"9/6/2020 4:00:00 AM","9/6/2020 4:00:00 AM","Sun","N",2020,2020
"977","VOLK","GOL",2019,"WHI",30000,"11/8/2020 5:00:00 AM","11/8/2020 5:00:00 AM","Sun","Y",2020,2020
"978",NA,NA,0,"DBLWHI",0,"2/3/2020 5:00:00 AM","2/3/2020 5:00:00 AM","Mon","N",2020,2020
"979","KIA","SOL",2011,"SIL",0,"4/4/2020 4:00:00 AM","4/6/2020 4:00:00 AM","Fri","Y",2020,2020
"980","FORD","FSE",2012,"GRY",0,"12/5/2020 5:00:00 AM","12/5/2020 5:00:00 AM","Sat","Y",2020,2020
"981","TOYT","CAM",2013,"GRY",0,"12/18/2020 5:00:00 AM","12/18/2020 5:00:00 AM","Fri","Y",2020,2020
"982","ACUR","ILX",2017,"BLK",0,"2/24/2020 5:00:00 AM","2/25/2020 5:00:00 AM","Mon","Y",2020,2020
"983","RAM","RTR",2018,"BLK",0,"6/18/2020 4:00:00 AM","6/17/2020 4:00:00 AM","Wed","Y",2020,2020
"984","NISS","ROG",2004,"BLK",0,"3/18/2020 4:00:00 AM","3/18/2020 4:00:00 AM","Wed","Y",2020,2020
"985","NISS","MIC",2017,"BLK",0,"8/16/2020 4:00:00 AM","8/16/2020 4:00:00 AM","Sun","Y",2020,2020
"986",NA,NA,0,"BLKWHI",0,"7/17/2020 4:00:00 AM","7/18/2020 4:00:00 AM","Thu","N",2020,2020
"987","BUIC","ENC",2010,"BRN",0,"2/15/2020 5:00:00 AM","2/15/2020 5:00:00 AM","Fri","Y",2020,2020
"988","CHEV","IMP",2020,"BLK",0,"5/23/2020 4:00:00 AM","5/23/2020 4:00:00 AM","Sat","Y",2020,2020
"989","FORD","CMS",2015,"GRY",0,"1/12/2020 5:00:00 AM","1/12/2020 5:00:00 AM","Sun","Y",2020,2020
"990","KAWK",NA,2010,"GRN",0,"8/22/2020 4:00:00 AM","8/22/2020 4:00:00 AM","Fri","Y",2020,2020
"991",NA,NA,0,"BLKBLU",0,"7/22/2020 4:00:00 AM","7/23/2020 4:00:00 AM","Tue","N",2020,2020
"992","HYUN","ACC",2012,"GRY",0,"1/30/2021 5:00:00 AM","1/31/2021 5:00:00 AM","Fri","Y",2021,2021
"993",NA,NA,0,"WHI",2300,"9/14/2021 4:00:00 AM","9/14/2021 4:00:00 AM","Mon","N",2021,2021
"994","HYUN","SGL",2010,"BLU",0,"10/3/2021 4:00:00 AM","10/3/2021 4:00:00 AM","Sat","Y",2021,2021
"995","KIA","FOR",2016,"SIL",0,"7/16/2021 4:00:00 AM","7/19/2021 4:00:00 AM","Thu","Y",2021,2021
"996","EMMO","MONS",0,"ONG",0,"6/23/2021 4:00:00 AM","6/23/2021 4:00:00 AM","Wed","Y",2021,2021
"997","TOYT","YAR",2007,"RED",0,"12/1/2021 5:00:00 AM","11/30/2021 5:00:00 AM","Tue","Y",2021,2021
"998",NA,NA,0,"BLKRED",0,"9/9/2021 4:00:00 AM","9/9/2021 4:00:00 AM","Thu","N",2021,2021
"999",NA,NA,2020,"BLK",2200,"9/9/2021 4:00:00 AM","9/9/2021 4:00:00 AM","Thu","N",2021,2021
"1000","MAZD","CX30",0,"GRY",0,"10/17/2021 4:00:00 AM","10/17/2021 4:00:00 AM","Sat","Y",2021,2021
"1001",NA,NA,0,"GRN",0,"10/19/2021 4:00:00 AM","10/19/2021 4:00:00 AM","Tue","N",2021,2021
"1002","HOND","UCD",2008,"SIL",0,"11/10/2021 5:00:00 AM","11/10/2021 5:00:00 AM","Tue","Y",2021,2021
"1003",NA,NA,0,"BLK",0,"11/26/2021 5:00:00 AM","11/26/2021 5:00:00 AM","Fri","N",2021,2021
"1004",NA,NA,0,"BLKGLD",0,"11/18/2021 5:00:00 AM","11/18/2021 5:00:00 AM","Thu","N",2021,2021
"1005",NA,NA,0,"BLUSIL",1800,"5/31/2021 4:00:00 AM","6/1/2021 4:00:00 AM","Mon","N",2021,2021
"1006","VOLV","VXC",2003,"GLD",2000,"1/23/2021 5:00:00 AM","2/1/2021 5:00:00 AM","Sat","Y",2021,2021
"1007","FORD",NA,2008,"GRY",0,"5/4/2021 4:00:00 AM","5/4/2021 4:00:00 AM","Mon","Y",2021,2021
"1008","HOND","CIV",2016,"SIL",0,"3/15/2021 4:00:00 AM","3/14/2021 5:00:00 AM","Sun","N",2021,2021
"1009",NA,NA,2020,"RED",1200,"8/22/2021 4:00:00 AM","8/24/2021 4:00:00 AM","Sun","N",2021,2021
"1010","HYUN",NA,2012,"BLK",0,"1/29/2021 5:00:00 AM","1/28/2021 5:00:00 AM","Thu","Y",2021,2021
"1011","RAM","RTR",2018,"GRY",0,"10/3/2021 4:00:00 AM","10/3/2021 4:00:00 AM","Sun","Y",2021,2021
"1012",NA,NA,0,"BLU",0,"12/28/2021 5:00:00 AM","12/29/2021 5:00:00 AM","Tue","N",2021,2021
"1013",NA,NA,0,"BLK",0,"8/6/2021 4:00:00 AM","8/7/2021 4:00:00 AM","Fri","Y",2021,2021
"1014","HOND","CRV",0,"BLK",0,"5/29/2021 4:00:00 AM","5/30/2021 4:00:00 AM","Fri","Y",2021,2021
"1015",NA,NA,0,"BLU",0,"8/5/2021 4:00:00 AM","8/5/2021 4:00:00 AM","Thu","Y",2021,2021
"1016",NA,NA,2005,"BLK",0,"10/25/2021 4:00:00 AM","10/25/2021 4:00:00 AM","Sun","Y",2021,2021
"1017",NA,NA,0,"BLK",2588,"4/17/2021 4:00:00 AM","4/18/2021 4:00:00 AM","Sat","N",2021,2021
"1018",NA,NA,0,"WHI",2588,"4/17/2021 4:00:00 AM","4/18/2021 4:00:00 AM","Sat","N",2021,2021
"1019","TOYT","PRC",2014,"WHI",0,"12/15/2021 5:00:00 AM","12/16/2021 5:00:00 AM","Wed","Y",2021,2021
"1020","TOYT","HIG",2017,"GRY",0,"2/6/2021 5:00:00 AM","2/6/2021 5:00:00 AM","Sat","N",2021,2021
"1021","HOND","CIV",2009,"RED",0,"1/24/2021 5:00:00 AM","1/24/2021 5:00:00 AM","Sun","Y",2021,2021
"1022","CHEV",NA,2010,"WHI",0,"8/5/2021 4:00:00 AM","8/5/2021 4:00:00 AM","Thu","Y",2021,2021
"1023","CHEV","KTA",2017,"BLK",0,"7/24/2021 4:00:00 AM","7/24/2021 4:00:00 AM","Sat","Y",2021,2021
"1024",NA,NA,0,"BLK",1200,"8/12/2021 4:00:00 AM","8/13/2021 4:00:00 AM","Thu","N",2021,2021
"1025","BMW",NA,2011,"BLK",0,"11/16/2021 5:00:00 AM","11/16/2021 5:00:00 AM","Mon","Y",2021,2021
"1026",NA,NA,2019,"BLK",6400,"6/23/2021 4:00:00 AM","6/23/2021 4:00:00 AM","Tue","Y",2021,2021
"1027","EBIK",NA,0,"SIL",1000,"3/25/2021 4:00:00 AM","3/29/2021 4:00:00 AM","Thu","N",2021,2021
"1028",NA,NA,0,NA,0,"10/17/2021 4:00:00 AM","10/17/2021 4:00:00 AM","Sun","Y",2021,2021
"1029","FORD","COF",2020,"BLK",0,"4/8/2021 4:00:00 AM","4/8/2021 4:00:00 AM","Thu","Y",2021,2021
"1030","FREE","C1H",0,"WHI",0,"6/2/2021 4:00:00 AM","6/2/2021 4:00:00 AM","Wed","Y",2021,2021
"1031",NA,NA,0,"BLKGRN",0,"5/24/2021 4:00:00 AM","5/24/2021 4:00:00 AM","Mon","Y",2021,2021
"1032",NA,NA,0,"BLKWHI",0,"6/13/2021 4:00:00 AM","6/20/2021 4:00:00 AM","Sun","N",2021,2021
"1033",NA,NA,0,"WHIBLK",0,"6/18/2021 4:00:00 AM","6/20/2021 4:00:00 AM","Fri","N",2021,2021
"1034",NA,NA,0,"BLKWHI",0,"6/17/2021 4:00:00 AM","6/20/2021 4:00:00 AM","Wed","N",2021,2021
"1035","BIRD","ONE",2020,"BLKWHI",2000,"6/26/2021 4:00:00 AM","6/26/2021 4:00:00 AM","Sat","N",2021,2021
"1036",NA,NA,0,"BLKWHI",0,"7/28/2021 4:00:00 AM","7/28/2021 4:00:00 AM","Wed","N",2021,2021
"1037","ACUR","RDX",2017,"BLK",0,"8/12/2021 4:00:00 AM","8/12/2021 4:00:00 AM","Thu","Y",2021,2021
"1038",NA,NA,0,"ONG",0,"6/27/2021 4:00:00 AM","6/27/2021 4:00:00 AM","Sun","Y",2021,2021
"1039","LEXS",NA,2019,"WHI",50000,"8/8/2021 4:00:00 AM","8/8/2021 4:00:00 AM","Sun","N",2021,2021
"1040",NA,NA,2019,"BLKGRY",7000,"8/30/2021 4:00:00 AM","8/30/2021 4:00:00 AM","Mon","Y",2021,2021
"1041","TOYT","CORO",2020,"BLU",0,"11/3/2021 4:00:00 AM","11/3/2021 4:00:00 AM","Wed","Y",2021,2021
"1042","TAO","501",0,"RED",0,"6/28/2021 4:00:00 AM","6/28/2021 4:00:00 AM","Mon","N",2021,2021
"1043","NINE","KICK",2020,"BLKYEL",0,"4/1/2021 4:00:00 AM","4/10/2021 4:00:00 AM","Thu","N",2021,2021
"1044","MITS","ECL",2022,"WHI",0,"7/16/2021 4:00:00 AM","9/8/2021 4:00:00 AM","Fri","Y",2021,2021
"1045","FORD","COF",2020,"BLK",0,"8/14/2021 4:00:00 AM","10/15/2021 4:00:00 AM","Sat","Y",2021,2021
"1046","TOYT","TAC",2019,"GRY",0,"10/5/2021 4:00:00 AM","10/5/2021 4:00:00 AM","Tue","N",2021,2021
"1047","FORD","F15",2020,"BLK",40000,"4/8/2021 4:00:00 AM","4/8/2021 4:00:00 AM","Thu","Y",2021,2021
"1048","TAO","806",2017,"RED",5000,"6/23/2021 4:00:00 AM","6/25/2021 4:00:00 AM","Wed","Y",2021,2021
"1049","EMMO","MONT",0,"WHI",0,"12/13/2021 5:00:00 AM","12/28/2021 5:00:00 AM","Sun","N",2021,2021
"1050",NA,NA,0,"BLK",0,"8/14/2021 4:00:00 AM","8/16/2021 4:00:00 AM","Sat","N",2021,2021
"1051",NA,NA,0,"RED",0,"7/14/2021 4:00:00 AM","7/14/2021 4:00:00 AM","Wed","N",2021,2021
"1052","LEXS","LSL",2007,"SIL",0,"10/30/2021 4:00:00 AM","11/1/2021 4:00:00 AM","Sat","N",2021,2021
"1053","CHEV","EXP",2007,"GRY",0,"5/20/2021 4:00:00 AM","5/26/2021 4:00:00 AM","Thu","Y",2021,2021
"1054",NA,NA,0,"RED",0,"9/30/2021 4:00:00 AM","10/15/2021 4:00:00 AM","Thu","N",2021,2021
"1055","EMMO",NA,0,"BLU",2200,"6/20/2021 4:00:00 AM","6/21/2021 4:00:00 AM","Sun","Y",2021,2021
"1056",NA,NA,0,"BLK",0,"9/23/2021 4:00:00 AM","9/23/2021 4:00:00 AM","Thu","N",2021,2021
"1057",NA,NA,0,"BLKBLU",0,"10/13/2021 4:00:00 AM","2/9/2022 5:00:00 AM","Wed","N",2021,2021
"1058","RAM","RPR",2014,"WHI",0,"7/26/2021 4:00:00 AM","7/26/2021 4:00:00 AM","Mon","Y",2021,2021
"1059","TOYT","COA",2004,"BGE",0,"12/6/2021 5:00:00 AM","12/6/2021 5:00:00 AM","Mon","Y",2021,2021
"1060","NISS","VER",2008,"GRY",3000,"8/9/2021 4:00:00 AM","8/9/2021 4:00:00 AM","Mon","Y",2021,2021
"1061",NA,NA,0,"BLK",5800,"10/28/2021 4:00:00 AM","10/28/2021 4:00:00 AM","Thu","N",2021,2021
"1062","HYUN","ESS",2014,"BRN",0,"2/3/2021 5:00:00 AM","2/3/2021 5:00:00 AM","Wed","Y",2021,2021
"1063","HOND","CIV",2008,"RED",0,"4/3/2021 4:00:00 AM","4/6/2021 4:00:00 AM","Fri","N",2021,2021
"1064","FORD","SRW",2007,"BLU",0,"10/25/2021 4:00:00 AM","10/26/2021 4:00:00 AM","Mon","N",2021,2021
"1065","CHEV","SIL",2018,"BLK",0,"7/25/2021 4:00:00 AM","7/26/2021 4:00:00 AM","Sun","Y",2021,2021
"1066","FORD","FOC",2008,"WHI",0,"11/2/2021 4:00:00 AM","11/2/2021 4:00:00 AM","Tue","Y",2021,2021
"1067","DODG","CAR",2007,"WHI",0,"7/29/2021 4:00:00 AM","7/29/2021 4:00:00 AM","Thu","Y",2021,2021
"1068","SUZI",NA,1972,"BLU",0,"5/19/2021 4:00:00 AM","5/19/2021 4:00:00 AM","Wed","Y",2021,2021
"1069","TOYT","AXP",2018,"BLK",0,"2/25/2021 5:00:00 AM","2/25/2021 5:00:00 AM","Wed","N",2021,2021
"1070","FORD","F15",2020,"WHI",0,"10/17/2021 4:00:00 AM","10/17/2021 4:00:00 AM","Sat","N",2021,2021
"1071",NA,NA,0,"BLK",0,"7/21/2021 4:00:00 AM","7/21/2021 4:00:00 AM","Tue","N",2021,2021
"1072","CHRY","2LM",2012,"SIL",7000,"1/17/2021 5:00:00 AM","1/18/2021 5:00:00 AM","Sun","Y",2021,2021
"1073","VOLK","RAB",2009,"WHI",0,"8/15/2022 4:00:00 AM","8/15/2022 4:00:00 AM","Mon","N",2022,2022
"1074","GOTR","G4",0,"BLK",789,"9/6/2022 4:00:00 AM","9/6/2022 4:00:00 AM","Tue","N",2022,2022
"1075","FORD","F25",2019,"BLK",0,"1/29/2022 5:00:00 AM","1/30/2022 5:00:00 AM","Sat","Y",2022,2022
"1076","AUDI","AQ5",2021,"BLK",50000,"10/14/2022 4:00:00 AM","10/14/2022 4:00:00 AM","Fri","Y",2022,2022
"1077","GOTR",NA,0,"BLK",0,"6/5/2022 4:00:00 AM","6/5/2022 4:00:00 AM","Sun","N",2022,2022
"1078","ACUR","ILX",2018,"BLK",0,"4/11/2022 4:00:00 AM","4/13/2022 4:00:00 AM","Mon","Y",2022,2022
"1079","META",NA,0,"BLKWHI",1100,"8/5/2022 4:00:00 AM","8/6/2022 4:00:00 AM","Fri","N",2022,2022
"1080",NA,NA,0,"BLK",0,"11/15/2022 5:00:00 AM","11/16/2022 5:00:00 AM","Tue","N",2022,2022
"1081","BMW",NA,2019,"BLK",0,"10/21/2022 4:00:00 AM","10/20/2022 4:00:00 AM","Thu","Y",2022,2022
"1082","KIA","SOR",2019,"WHI",0,"11/16/2022 5:00:00 AM","11/16/2022 5:00:00 AM","Wed","Y",2022,2022
"1083","HOND","PIL",2005,"SIL",0,"11/4/2022 4:00:00 AM","11/5/2022 4:00:00 AM","Fri","Y",2022,2022
"1084","NISS","ROG",2009,"BLK",0,"9/7/2022 4:00:00 AM","9/7/2022 4:00:00 AM","Wed","Y",2022,2022
"1085","FORD","F15",2012,"WHI",0,"1/5/2022 5:00:00 AM","1/5/2022 5:00:00 AM","Wed","Y",2022,2022
"1086","SAA",NA,2009,"BLK",8500,"6/17/2022 4:00:00 AM","6/17/2022 4:00:00 AM","Fri","N",2022,2022
"1087","CHEV","MAL",2021,"GRY",0,"8/26/2022 4:00:00 AM","8/26/2022 4:00:00 AM","Fri","Y",2022,2022
"1088","TOYT","UCS",2002,"GRY",0,"1/10/2022 5:00:00 AM","1/20/2022 5:00:00 AM","Mon","N",2022,2022
"1089","MERZ","ML63",2015,"BLK",120000,"11/10/2022 5:00:00 AM","11/10/2022 5:00:00 AM","Thu","Y",2022,2022
"1090","JEEP","WUL",2021,"BLK",0,"8/8/2022 4:00:00 AM","8/9/2022 4:00:00 AM","Mon","N",2022,2022
"1091",NA,NA,0,"BLU",0,"9/28/2022 4:00:00 AM","9/28/2022 4:00:00 AM","Wed","N",2022,2022
"1092","TOYT",NA,2021,"BLK",0,"1/3/2022 5:00:00 AM","1/2/2022 5:00:00 AM","Sun","Y",2022,2022
"1093",NA,NA,0,"BLK",0,"5/17/2022 4:00:00 AM","5/17/2022 4:00:00 AM","Tue","N",2022,2022
