OBJECTID,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Style,Vehicle Colour,Vehicle Value,Weekday,Recovered,Neighbourhood,Ward,Sector,Reported Date,Occurred Date,Year,x,y
37267,2019,GMC,TER,CARRY,BLK,45000,Fri,Y,Vanier South,RIDEAU-VANIER,Sector 25,1/19/2019 5:00:00 AM,1/19/2019 5:00:00 AM,2019,370823.884431246,5032753.23404275
37268,2008,VOLK,GOL,4DR,SIL,0,Sun,Y,Vanier South,RIDEAU-VANIER,Sector 25,11/17/2019 5:00:00 AM,11/17/2019 5:00:00 AM,2019,370733.904670967,5033308.58506472
37269,0,NA,NA,NA,NA,0,Fri,N,Vanier South,RIDEAU-VANIER,Sector 25,7/15/2019 4:00:00 AM,7/12/2019 4:00:00 AM,2019,370468.363595361,5032866.79715383
37270,2020,HYUN,ELN,4DR,WHI,20000,Sun,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,12/29/2019 5:00:00 AM,12/30/2019 5:00:00 AM,2020,371158.373188693,5033631.61978697
37271,2019,LEXS,350,CARRY,GRY,76000,Wed,N,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,1/23/2019 5:00:00 AM,1/23/2019 5:00:00 AM,2019,371674.85024444,5032850.13210714
37272,2016,LEXS,GX6,NA,BLK,49600,Fri,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,12/19/2019 5:00:00 AM,11/22/2019 5:00:00 AM,2019,371674.85024444,5032850.13210714
37273,2018,AUDI,R7,4DR,BLK,128000,Fri,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,5/21/2019 4:00:00 AM,4/12/2019 4:00:00 AM,2019,371545.905345144,5033816.58715368
37274,2019,AUDI,AQ8,CARRY,ONG,0,Sat,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,11/12/2019 5:00:00 AM,10/26/2019 4:00:00 AM,2019,371545.905345144,5033816.58715368
37275,2008,DODG,CHA,4DR,RED,0,Thu,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,12/5/2019 5:00:00 AM,12/5/2019 5:00:00 AM,2019,371535.907480522,5033193.58226862
37276,2018,HOND,CIV,4DR,BLK,0,Mon,N,Vanier South,RIDEAU-VANIER,Sector 25,3/19/2019 4:00:00 AM,3/19/2019 4:00:00 AM,2019,371052.906195697,5032781.21527016
37277,2018,KIA,FOR,4DR,BLU,0,Wed,Y,Vanier South,RIDEAU-VANIER,Sector 25,4/24/2019 4:00:00 AM,4/24/2019 4:00:00 AM,2019,371052.906195697,5032781.21527016
37278,2003,HOND,ACC,4DR,BGE,2000,Thu,Y,Vanier South,RIDEAU-VANIER,Sector 25,10/8/2020 4:00:00 AM,10/8/2020 4:00:00 AM,2020,369784.966365115,5032758.05031276
37279,1999,DODG,R15,PICKUP,RED,0,Mon,Y,Vanier South,RIDEAU-VANIER,Sector 25,7/21/2020 4:00:00 AM,7/20/2020 4:00:00 AM,2020,370317.903625323,5033061.58309425
37280,2013,HOND,ACC,4DR,BLK,0,Thu,Y,Vanier South,RIDEAU-VANIER,Sector 25,6/5/2020 4:00:00 AM,6/5/2020 4:00:00 AM,2020,370011.902726699,5032783.58128169
37281,2014,MERZ,E24,4DR,GRY,0,Sat,N,Vanier South,RIDEAU-VANIER,Sector 25,9/12/2020 4:00:00 AM,9/12/2020 4:00:00 AM,2020,370054.902761727,5033053.58314633
37282,2009,PONT,G5,4DR,RED,0,Fri,Y,Vanier South,RIDEAU-VANIER,Sector 25,4/18/2020 4:00:00 AM,4/17/2020 4:00:00 AM,2020,370733.904670967,5033308.58506472
37283,2007,CHEV,ABS,4DR,BLU,0,Wed,Y,Vanier South,RIDEAU-VANIER,Sector 25,4/1/2020 4:00:00 AM,4/1/2020 4:00:00 AM,2020,370905.204481832,5032764.01464389
37284,2012,CHEV,SLV,PICKUP,BLK,0,Mon,Y,Vanier South,RIDEAU-VANIER,Sector 25,1/20/2020 5:00:00 AM,1/20/2020 5:00:00 AM,2020,370786.90544693,5033017.58231699
37285,2013,HOND,ACC,4DR,WHI,0,Mon,Y,Vanier South,RIDEAU-VANIER,Sector 25,4/3/2020 4:00:00 AM,3/23/2020 4:00:00 AM,2020,370476.498563501,5032795.58018101
37286,2007,TOYT,TUN,PICKUP,RED,0,Wed,Y,Vanier South,RIDEAU-VANIER,Sector 25,10/7/2020 4:00:00 AM,10/7/2020 4:00:00 AM,2020,370940.905368611,5033036.58230892
37287,2018,HOND,CIV,4DR,SIL,15000,Tue,Y,Vanier South,RIDEAU-VANIER,Sector 25,6/30/2021 4:00:00 AM,6/29/2021 4:00:00 AM,2021,369784.966365115,5032758.05031276
37288,2015,MITS,MIR,4DR,BLU,0,Fri,Y,Vanier South,RIDEAU-VANIER,Sector 25,2/12/2021 5:00:00 AM,2/12/2021 5:00:00 AM,2021,369955.902736744,5032997.58315961
37289,2012,TOYT,RAV,4DR,BLK,0,Sat,Y,Vanier South,RIDEAU-VANIER,Sector 25,11/13/2021 5:00:00 AM,11/13/2021 5:00:00 AM,2021,369955.902736744,5032997.58315961
37290,2019,TOYT,HIG,CARRY,BLK,45000,Fri,N,Vanier South,RIDEAU-VANIER,Sector 25,3/5/2021 5:00:00 AM,3/5/2021 5:00:00 AM,2021,370390.903604761,5032929.58232536
37291,2008,CHEV,COB,4DR,GRY,18736,Mon,Y,Vanier South,RIDEAU-VANIER,Sector 25,5/18/2021 4:00:00 AM,5/17/2021 4:00:00 AM,2021,370733.904670967,5033308.58506472
37292,2014,HOND,CIV,4DR,RED,0,Mon,N,Vanier South,RIDEAU-VANIER,Sector 25,6/2/2021 4:00:00 AM,5/24/2021 4:00:00 AM,2021,370786.90544693,5033017.58231699
37293,2011,CHEV,SLV,PICKUP,BLK,0,Tue,N,Vanier South,RIDEAU-VANIER,Sector 25,2/9/2021 5:00:00 AM,2/9/2021 5:00:00 AM,2021,370940.905368611,5033036.58230892
37294,2018,LEXS,RX3,CARRY,GRY,0,Wed,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,10/13/2021 4:00:00 AM,10/13/2021 4:00:00 AM,2021,371674.85024444,5032850.13210714
37295,2015,AUDI,AS4,4DR,WHI,0,Tue,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,7/27/2021 4:00:00 AM,7/27/2021 4:00:00 AM,2021,371734.907483622,5033352.58301055
37296,2020,LEXS,NA,CARRY,BLK,52600,Thu,N,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,12/23/2021 5:00:00 AM,12/23/2021 5:00:00 AM,2021,371631.907458792,5033107.58119049
37297,0,HOND,CIV,4DR,BLK,0,Wed,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,12/29/2021 5:00:00 AM,12/29/2021 5:00:00 AM,2021,371785.908273748,5033224.58116119
37298,2009,NISS,ROG,CARRY,GRY,0,Thu,Y,Vanier South,RIDEAU-VANIER,Sector 25,10/7/2021 4:00:00 AM,10/7/2021 4:00:00 AM,2021,370341.903616895,5032854.58128388
37299,2009,MERZ,320,4DR,GRY,0,Fri,N,Vanier South,RIDEAU-VANIER,Sector 25,11/6/2021 4:00:00 AM,11/5/2021 4:00:00 AM,2021,370773.904617133,5033152.58306789
37300,2017,HOND,CIV,NA,BLU,0,Sat,N,Vanier South,RIDEAU-VANIER,Sector 25,4/17/2021 4:00:00 AM,4/17/2021 4:00:00 AM,2021,370733.904670967,5033308.58506472
37301,2019,FORD,ESP,CARRY,BLK,32000,Sun,Y,Vanier South,RIDEAU-VANIER,Sector 25,12/11/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,370274.267737767,5032914.42312913
37302,2013,FORD,F15,PICKUP,BLK,0,Wed,N,Vanier South,RIDEAU-VANIER,Sector 25,11/24/2022 5:00:00 AM,11/23/2022 5:00:00 AM,2022,369955.902736744,5032997.58315961
37303,2013,TOYT,COA,4DR,RED,0,Fri,Y,Vanier South,RIDEAU-VANIER,Sector 25,6/17/2022 4:00:00 AM,6/17/2022 4:00:00 AM,2022,369955.902736744,5032997.58315961
37304,0,LINC,NA,NA,BLK,0,Sat,Y,Vanier South,RIDEAU-VANIER,Sector 25,8/13/2022 4:00:00 AM,8/13/2022 4:00:00 AM,2022,369742.258688813,5032887.55338714
37305,0,NA,NA,NA,BLK,0,Fri,N,Vanier South,RIDEAU-VANIER,Sector 25,9/2/2022 4:00:00 AM,8/26/2022 4:00:00 AM,2022,370466.904688745,5032941.58235935
37306,2017,MERZ,NA,4DR,GRY,30000,Sun,N,Vanier South,RIDEAU-VANIER,Sector 25,11/27/2022 5:00:00 AM,11/28/2022 5:00:00 AM,2022,370786.90544693,5033017.58231699
37307,0,MERZ,C300,NA,DBL,0,Mon,N,Vanier South,RIDEAU-VANIER,Sector 25,6/27/2022 4:00:00 AM,6/27/2022 4:00:00 AM,2022,370829.812849926,5033468.63130971
37308,2015,DODG,R15,PICKUP,BLK,0,Fri,Y,Vanier South,RIDEAU-VANIER,Sector 25,9/9/2022 4:00:00 AM,9/9/2022 4:00:00 AM,2022,371148.906485005,5033056.58123326
37309,2021,HOND,CRV,CARRY,GRY,44638,Sat,Y,Vanier South,RIDEAU-VANIER,Sector 25,7/24/2022 4:00:00 AM,7/24/2022 4:00:00 AM,2022,370952.717385777,5032770.57936939
37310,2020,HOND,UAX,4DR,BLK,0,Tue,N,Vanier South,RIDEAU-VANIER,Sector 25,2/16/2022 5:00:00 AM,2/15/2022 5:00:00 AM,2022,371267.015402438,5032804.57937025
37311,2018,HOND,CRV,CARRY,WHI,0,Thu,N,Vanier South,RIDEAU-VANIER,Sector 25,7/31/2022 4:00:00 AM,7/7/2022 4:00:00 AM,2022,370944.904648112,5033529.58610841
37312,2018,LEXS,NA,CARRY,GRY,50000,Wed,N,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,2022,371062.904598056,5033464.58502794
37313,0,MERZ,E32,NA,SIL,5000,Sun,N,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,12/18/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,371734.907483622,5033352.58301055
37314,2003,MERZ,E32,4DR,SIL,0,Sun,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,12/18/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,371734.907483622,5033352.58301055
37315,2010,NISS,NA,4DR,SIL,0,Sat,Y,Vanier South,RIDEAU-ROCKCLIFFE,Sector 25,6/11/2022 4:00:00 AM,6/12/2022 4:00:00 AM,2022,371682.379452104,5033210.6381729
37316,2022,HOND,NA,CARRY,WHI,0,Sun,N,Vanier South,RIDEAU-VANIER,Sector 25,3/19/2023 4:00:00 AM,3/19/2023 4:00:00 AM,2023,371030.905384762,5033247.58305408
37317,2015,TOYT,RV4,CARRY,RED,0,Wed,N,Vanier South,RIDEAU-VANIER,Sector 25,1/26/2023 5:00:00 AM,1/25/2023 5:00:00 AM,2023,370944.904648112,5033529.58610841
37318,2021,HOND,UDY,CARRY,SIL,0,Sun,N,Vanier South,RIDEAU-VANIER,Sector 25,2/26/2023 5:00:00 AM,2/26/2023 5:00:00 AM,2023,370944.904648112,5033529.58610841
37319,2017,ACUR,TLX,4DR,BLK,0,Tue,Y,Vanier South,RIDEAU-VANIER,Sector 25,4/11/2023 4:00:00 AM,4/11/2023 4:00:00 AM,2023,369822.324343091,5032645.74644109
37320,2015,CHEV,SLV,PICKUP,GRY,0,Fri,Y,West Centertown,KITCHISSIPPI,Sector 22,6/15/2018 4:00:00 AM,6/15/2018 4:00:00 AM,2018,366382.896161583,5029140.55304984
37321,2011,FORD,RNG,PICKUP,WHI,0,Thu,N,West Centertown,SOMERSET,Sector 22,9/13/2018 4:00:00 AM,9/14/2018 4:00:00 AM,2018,366378.484307258,5029969.35776379
37322,2011,GMC,SAV,VAN,WHI,0,Wed,N,West Centertown,SOMERSET,Sector 22,8/16/2018 4:00:00 AM,8/15/2018 4:00:00 AM,2018,366024.893276158,5030178.56293252
37323,2010,MAZD,3,4DR,BLU,0,Tue,Y,West Centertown,SOMERSET,Sector 22,11/13/2018 5:00:00 AM,11/14/2018 5:00:00 AM,2018,367039.323149807,5030017.91888799
37324,0,NA,NA,MOTO,BLKSIL,0,Thu,N,West Centertown,SOMERSET,Sector 22,8/16/2018 4:00:00 AM,8/16/2018 4:00:00 AM,2018,366931.897202785,5029745.55778841
37325,2012,HOND,CIV,4DR,BLK,0,Sat,Y,West Centertown,SOMERSET,Sector 22,8/25/2018 4:00:00 AM,8/25/2018 4:00:00 AM,2018,367161.872281702,5030015.12807132
37326,2001,TOYT,ECH,4DR,DGR,0,Fri,Y,West Centertown,SOMERSET,Sector 22,7/13/2018 4:00:00 AM,7/13/2018 4:00:00 AM,2018,367068.028538525,5030035.14903743
37327,1991,BMW,325,CONVER,BLK,0,Tue,N,West Centertown,SOMERSET,Sector 22,8/1/2018 4:00:00 AM,8/1/2018 4:00:00 AM,2018,366949.688175608,5029964.07995687
37328,2007,SUBA,SPT,4DR,BLK,0,Wed,Y,West Centertown,SOMERSET,Sector 22,4/5/2018 4:00:00 AM,4/5/2018 4:00:00 AM,2018,366857.274963612,5029918.57289932
37329,2014,FORT,SCO,OTHER,BLK,0,Thu,N,West Centertown,SOMERSET,Sector 22,1/4/2018 5:00:00 AM,1/4/2018 5:00:00 AM,2018,366662.896151328,5029786.55888658
37330,2005,FORD,FRE,VAN,GRY,2500,Mon,N,West Centertown,SOMERSET,Sector 22,3/9/2018 5:00:00 AM,3/5/2018 5:00:00 AM,2018,367120.897925177,5029823.55886347
37331,2015,HYUN,SAN,CARRY,ONG,40000,Sun,Y,West Centertown,SOMERSET,Sector 22,5/6/2018 4:00:00 AM,5/6/2018 4:00:00 AM,2018,366275.894316396,5030199.56295715
37332,2004,TOYT,COA,4DR,DBL,0,Sat,Y,Centretown,SOMERSET,Sector 22,3/4/2018 5:00:00 AM,3/4/2018 5:00:00 AM,2018,367050.897192631,5030279.56292332
37333,2008,HOND,RID,PICKUP,RED,0,Sun,Y,West Centertown,SOMERSET,Sector 22,12/8/2019 5:00:00 AM,12/8/2019 5:00:00 AM,2019,366748.065265719,5029124.76428506
37334,2008,MITS,OUT,CARRY,GRY,0,Wed,Y,West Centertown,SOMERSET,Sector 22,2/20/2019 5:00:00 AM,2/21/2019 5:00:00 AM,2019,366650.895006774,5030123.56182763
37335,2012,FORD,NA,NA,RED,8000,Fri,Y,West Centertown,KITCHISSIPPI,Sector 22,7/28/2019 4:00:00 AM,7/26/2019 4:00:00 AM,2019,366289.895077448,5029353.55489754
37336,2019,BMW,28,NA,BLK,0,Tue,N,West Centertown,SOMERSET,Sector 22,1/1/2019 5:00:00 AM,1/1/2019 5:00:00 AM,2019,366997.897178728,5029854.55889796
37337,2019,HYUN,ELN,4DR,GRY,0,Thu,Y,West Centertown,SOMERSET,Sector 22,7/25/2019 4:00:00 AM,7/25/2019 4:00:00 AM,2019,366997.897178728,5029854.55889796
37338,2010,MAZD,CX9,CARRY,SIL,0,Sat,Y,West Centertown,SOMERSET,Sector 22,2/9/2019 5:00:00 AM,2/9/2019 5:00:00 AM,2019,366899.253618006,5030640.02943393
37339,2017,NA,NA,NA,BLKYEL,3500,Sat,N,West Centertown,SOMERSET,Sector 22,11/9/2019 5:00:00 AM,11/9/2019 5:00:00 AM,2019,366537.016472659,5030700.7670612
37340,2006,BMW,525,4DR,GRY,0,Sun,N,West Centertown,SOMERSET,Sector 22,5/7/2019 4:00:00 AM,5/5/2019 4:00:00 AM,2019,367039.323149807,5030017.91888799
37341,2007,KIA,NA,4DR,SIL,0,Tue,Y,West Centertown,SOMERSET,Sector 22,1/15/2019 5:00:00 AM,1/16/2019 5:00:00 AM,2019,366629.895053467,5030170.56183068
37342,0,NA,NA,W,WHI,0,Thu,N,West Centertown,SOMERSET,Sector 22,8/9/2019 4:00:00 AM,8/9/2019 4:00:00 AM,2019,366830.138017666,5030389.59692579
37343,2004,NISS,MAX,4DR,GRY,2200,Sun,Y,West Centertown,SOMERSET,Sector 22,12/8/2019 5:00:00 AM,12/9/2019 5:00:00 AM,2019,366717.520273989,5029192.8314033
37344,2018,VOLK,GOL,NA,RED,27400,Fri,Y,West Centertown,SOMERSET,Sector 22,2/22/2019 5:00:00 AM,2/22/2019 5:00:00 AM,2019,366623.8950463,5030185.56183079
37345,2003,ACUR,ATL,4DR,SIL,0,Sat,Y,West Centertown,SOMERSET,Sector 22,8/31/2019 4:00:00 AM,8/31/2019 4:00:00 AM,2019,367161.872281702,5030015.12807132
37346,1994,GMC,SAF,VAN,BLU,0,Fri,Y,West Centertown,SOMERSET,Sector 22,6/7/2019 4:00:00 AM,6/7/2019 4:00:00 AM,2019,366859.850418391,5029640.45525289
37347,2012,MAZD,M3,4DR,BLK,0,Thu,Y,West Centertown,SOMERSET,Sector 22,1/10/2019 5:00:00 AM,1/10/2019 5:00:00 AM,2019,366243.773705177,5030273.39174707
37348,2007,DODG,CAL,4DR,RED,0,Thu,Y,West Centertown,SOMERSET,Sector 22,11/7/2019 5:00:00 AM,11/7/2019 5:00:00 AM,2019,366656.092434885,5030301.22389382
37349,1995,DODG,R15,PICKUP,GRN,0,Mon,Y,West Centertown,SOMERSET,Sector 22,10/1/2019 4:00:00 AM,9/30/2019 4:00:00 AM,2019,366857.274963612,5029918.57289932
37350,2014,DODG,R15,PICKUP,BLK,0,Fri,Y,West Centertown,SOMERSET,Sector 22,7/20/2019 4:00:00 AM,7/20/2019 4:00:00 AM,2019,366815.895020255,5030626.56588285
37351,2014,LEXS,IS35,4DR,BLK,0,Wed,Y,West Centertown,SOMERSET,Sector 22,3/5/2019 5:00:00 AM,1/3/2019 5:00:00 AM,2019,366138.19920572,5030139.68376244
37352,2008,NA,NA,MOTO,WHI,0,Sun,N,West Centertown,SOMERSET,Sector 22,10/21/2019 4:00:00 AM,10/20/2019 4:00:00 AM,2019,366653.330599339,5029340.98526627
37353,2008,INFI,EXA,STWGN,BRNPLE,8000,Thu,N,West Centertown,SOMERSET,Sector 22,5/23/2019 4:00:00 AM,5/24/2019 4:00:00 AM,2019,366650.895006774,5030123.56182763
37354,2007,HOND,CIV,2DR,WHI,0,Sun,Y,West Centertown,SOMERSET,Sector 22,6/24/2019 4:00:00 AM,6/24/2019 4:00:00 AM,2019,367068.028538525,5030035.14903743
37355,0,MAZD,M3,4DR,GRY,0,Sun,Y,West Centertown,SOMERSET,Sector 22,4/7/2019 4:00:00 AM,4/7/2019 4:00:00 AM,2019,366814.896109674,5030012.56079563
37356,1998,MERZ,SLK,2DR,RED,0,Sat,N,West Centertown,SOMERSET,Sector 22,12/1/2019 5:00:00 AM,12/1/2019 5:00:00 AM,2019,366685.774821834,5029266.46979333
37357,2013,CHEV,SLV,PICKUP,WHI,0,Thu,Y,West Centertown,SOMERSET,Sector 22,4/19/2019 4:00:00 AM,4/19/2019 4:00:00 AM,2019,366385.894281759,5030423.56479667
37358,2006,MAZD,M6,4DR,SIL,0,Sat,N,West Centertown,KITCHISSIPPI,Sector 22,10/13/2019 4:00:00 AM,10/12/2019 4:00:00 AM,2019,366537.89616019,5029206.55411294
37359,2015,MAZD,M3,4DR,BLU,0,Wed,N,West Centertown,SOMERSET,Sector 22,9/18/2019 4:00:00 AM,9/18/2019 4:00:00 AM,2019,366992.897955748,5029041.55190871
37360,2015,NISS,NA,4DR,SIL,0,Sun,Y,West Centertown,SOMERSET,Sector 22,5/19/2019 4:00:00 AM,5/19/2019 4:00:00 AM,2019,366830.138017666,5030389.59692579
37361,2012,FORD,MUS,2DR,BLK,15000,Sun,Y,West Centertown,SOMERSET,Sector 22,2/10/2019 5:00:00 AM,2/10/2019 5:00:00 AM,2019,366592.895060141,5030253.5629094
37362,2018,SUBA,IMP,CARRY,GRY,35000,Sun,Y,West Centertown,SOMERSET,Sector 22,5/5/2019 4:00:00 AM,5/5/2019 4:00:00 AM,2019,366597.895053961,5029934.55997839
37363,2013,HOND,NA,MOTO,WHI,0,Tue,N,West Centertown,SOMERSET,Sector 22,5/8/2019 4:00:00 AM,5/8/2019 4:00:00 AM,2019,367067.287345312,5030240.65812546
37364,2016,MERZ,SPRI,VAN,WHI,30000,Thu,Y,West Centertown,SOMERSET,Sector 22,2/13/2020 5:00:00 AM,2/13/2020 5:00:00 AM,2020,367193.210404889,5029773.54991882
37365,2005,NA,NA,MOTO,GRY,0,Thu,Y,West Centertown,SOMERSET,Sector 22,10/29/2020 4:00:00 AM,10/29/2020 4:00:00 AM,2020,366331.903176851,5030074.84619711
37366,2010,FORD,F15,PICKUP,BLK,0,Sat,Y,West Centertown,SOMERSET,Sector 22,5/16/2020 4:00:00 AM,5/16/2020 4:00:00 AM,2020,366534.89504913,5030077.56184155
37367,2001,TOYT,CAM,4DR,BLK,0,Sun,Y,West Centertown,SOMERSET,Sector 22,2/23/2020 5:00:00 AM,2/24/2020 5:00:00 AM,2020,366409.227763837,5029899.12778057
37368,1998,TOYT,SIE,VAN,GRY,0,Sun,Y,West Centertown,KITCHISSIPPI,Sector 22,3/9/2020 4:00:00 AM,3/8/2020 5:00:00 AM,2020,366289.895077448,5029353.55489754
37369,0,NA,NA,MOTO,BLK,0,Sat,N,West Centertown,SOMERSET,Sector 22,5/17/2020 4:00:00 AM,5/17/2020 4:00:00 AM,2020,366862.073712742,5030728.26021568
37370,2016,HYUN,NA,4DR,WHI,0,Tue,Y,West Centertown,SOMERSET,Sector 22,11/17/2020 5:00:00 AM,11/17/2020 5:00:00 AM,2020,366997.897178728,5029854.55889796
37371,2016,HYUN,VER,4DR,WHI,0,Tue,Y,West Centertown,SOMERSET,Sector 22,11/17/2020 5:00:00 AM,11/17/2020 5:00:00 AM,2020,366997.897178728,5029854.55889796
37372,2017,GMC,SIE,PICKUP,BLK,42000,Wed,Y,West Centertown,SOMERSET,Sector 22,5/7/2020 4:00:00 AM,5/7/2020 4:00:00 AM,2020,366908.897223126,5030052.56074323
37373,2016,NA,NA,NA,BLK,1500,Mon,N,West Centertown,SOMERSET,Sector 22,9/15/2020 4:00:00 AM,9/14/2020 4:00:00 AM,2020,366968.380221283,5030474.11389741
37374,2010,BMW,BX3,CARRY,WHI,0,Sun,Y,West Centertown,SOMERSET,Sector 22,1/12/2020 5:00:00 AM,1/12/2020 5:00:00 AM,2020,367039.323149807,5030017.91888799
37375,0,NA,NA,NA,REDBLK,0,Wed,N,West Centertown,SOMERSET,Sector 22,7/8/2020 4:00:00 AM,7/8/2020 4:00:00 AM,2020,366997.897178728,5029854.55889796
37376,2019,FORD,NA,PICKUP,WHI,0,Tue,Y,West Centertown,SOMERSET,Sector 22,2/18/2020 5:00:00 AM,2/18/2020 5:00:00 AM,2020,366830.138017666,5030389.59692579
37377,2008,NISS,MAX,4DR,BLK,0,Mon,Y,West Centertown,SOMERSET,Sector 22,7/27/2020 4:00:00 AM,7/27/2020 4:00:00 AM,2020,366825.62566768,5029413.81374533
37378,0,NA,NA,NA,BLK,0,Tue,N,West Centertown,SOMERSET,Sector 22,10/3/2020 4:00:00 AM,9/29/2020 4:00:00 AM,2020,366623.8950463,5030185.56183079
37379,2017,TOYT,COA,4DR,BLU,0,Sun,Y,West Centertown,SOMERSET,Sector 22,3/15/2020 4:00:00 AM,3/15/2020 4:00:00 AM,2020,367068.028538525,5030035.14903743
37380,2013,CHEV,MAL,4DR,BLU,0,Mon,Y,West Centertown,SOMERSET,Sector 22,9/1/2020 4:00:00 AM,9/1/2020 4:00:00 AM,2020,366160.085404101,5030467.66071553
37381,2018,CHEV,CRU,4DR,RED,0,Mon,N,West Centertown,SOMERSET,Sector 22,4/21/2020 4:00:00 AM,4/21/2020 4:00:00 AM,2020,366597.895053961,5029934.55997839
37382,2019,MAZD,M3,4DR,GRY,0,Mon,Y,West Centertown,SOMERSET,Sector 22,11/24/2020 5:00:00 AM,11/23/2020 5:00:00 AM,2020,366949.688175608,5029964.07995687
37383,2007,MERZ,E30,4DR,BLU,0,Sat,N,West Centertown,SOMERSET,Sector 22,11/15/2020 5:00:00 AM,11/15/2020 5:00:00 AM,2020,366775.773715259,5030362.25221768
37384,2005,FORD,FRE,VAN,LBL,0,Mon,Y,West Centertown,SOMERSET,Sector 22,1/20/2020 5:00:00 AM,1/20/2020 5:00:00 AM,2020,366768.89614356,5029849.55887872
37385,2017,FORD,EXL,CARRY,WHI,35000,Mon,Y,West Centertown,SOMERSET,Sector 22,6/1/2020 4:00:00 AM,6/1/2020 4:00:00 AM,2020,366802.89606825,5029769.55892848
37386,2012,AUDI,AA4,4DR,BLK,0,Sun,N,West Centertown,SOMERSET,Sector 22,1/6/2020 5:00:00 AM,1/6/2020 5:00:00 AM,2020,366243.773705177,5030273.39174707
37387,2014,HOND,CIV,4DR,WHI,10000,Sun,Y,West Centertown,SOMERSET,Sector 22,2/9/2020 5:00:00 AM,2/10/2020 5:00:00 AM,2020,367134.65524611,5030078.81312077
37388,2013,DODG,CVN,VAN,SIL,0,Mon,Y,West Centertown,SOMERSET,Sector 22,10/25/2021 4:00:00 AM,10/25/2021 4:00:00 AM,2021,366409.227763837,5029899.12778057
37389,2008,PONT,GRA,4DR,GRY,0,Thu,Y,West Centertown,SOMERSET,Sector 22,9/30/2021 4:00:00 AM,9/30/2021 4:00:00 AM,2021,366362.350968303,5030006.19130513
37390,2004,HOND,AF6,NA,GRN,0,Fri,N,West Centertown,SOMERSET,Sector 22,8/14/2021 4:00:00 AM,8/14/2021 4:00:00 AM,2021,366912.3470937,5030193.59473801
37391,0,EMMO,GEMI,MOTO,RED,0,Sat,N,West Centertown,SOMERSET,Sector 22,12/29/2021 5:00:00 AM,12/25/2021 5:00:00 AM,2021,366682.282000494,5030056.6728929
37392,2010,VOLK,GLF,4DR,GRY,0,Tue,Y,West Centertown,SOMERSET,Sector 22,11/23/2021 5:00:00 AM,11/23/2021 5:00:00 AM,2021,366458.924869515,5029785.42398552
37393,2020,HOND,CIV,4DR,BLK,0,Thu,Y,West Centertown,SOMERSET,Sector 22,12/30/2021 5:00:00 AM,12/30/2021 5:00:00 AM,2021,367039.323149807,5030017.91888799
37394,2017,NA,NA,MOTO,BLU,2099,Thu,Y,West Centertown,SOMERSET,Sector 22,6/18/2021 4:00:00 AM,6/17/2021 4:00:00 AM,2021,366997.897178728,5029854.55889796
37395,2010,HOND,CIV,4DR,BLK,0,Mon,N,West Centertown,SOMERSET,Sector 22,12/20/2021 5:00:00 AM,12/20/2021 5:00:00 AM,2021,367224.343824447,5029865.879508
37396,1993,TOYT,T10,PICKUP,REDMRN,6500,Mon,N,West Centertown,SOMERSET,Sector 22,8/30/2021 4:00:00 AM,8/30/2021 4:00:00 AM,2021,367134.65524611,5030078.81312077
37397,2007,TOYT,COA,4DR,BLK,0,Mon,Y,West Centertown,SOMERSET,Sector 22,12/20/2021 5:00:00 AM,12/20/2021 5:00:00 AM,2021,367161.872281702,5030015.12807132
37398,0,NA,NA,MOTO,WHI,0,Tue,Y,West Centertown,SOMERSET,Sector 22,6/1/2021 4:00:00 AM,6/1/2021 4:00:00 AM,2021,367224.343824447,5029865.879508
37399,2016,MERZ,NA,VAN,NA,25000,Fri,Y,West Centertown,SOMERSET,Sector 22,7/2/2021 4:00:00 AM,7/2/2021 4:00:00 AM,2021,366592.895060141,5030253.5629094
37400,2014,HOND,ACC,4DR,WHI,0,Sat,Y,West Centertown,SOMERSET,Sector 22,10/3/2021 4:00:00 AM,10/2/2021 4:00:00 AM,2021,366830.138017666,5030389.59692579
37401,2011,AUDI,4QP,4DR,WHI,0,Tue,Y,West Centertown,SOMERSET,Sector 22,11/20/2021 5:00:00 AM,11/16/2021 5:00:00 AM,2021,367252.897921131,5029795.55886899
