"","OBJECTID","Vehicle.Year","Vehicle.Make","Vehicle.Model","Vehicle.Style","Vehicle.Colour","Vehicle.Value","Weekday","Recovered","Neighbourhood","Ward","Sector","Reported.Date","Occurred.Date","Year","x","y"
"3704",38020,2001,"BMW","BX5",NA,"BLU",0,"Fri","Y","East Industrial","ALTA VISTA","Sector 33","7/5/2022 4:00:00 AM","6/17/2022 4:00:00 AM",2022,373236.921875206,5029692.54968125
"3705",38021,2016,"FRHT","CSC","TRACT","WHI",0,"Sun","Y","East Industrial","ALTA VISTA","Sector 33","10/30/2022 4:00:00 AM","10/30/2022 4:00:00 AM",2022,374176.924719339,5029841.54858199
"3706",38022,2014,"VANG","CVX","OTHER","WHI",0,"Sun","Y","East Industrial","ALTA VISTA","Sector 33","10/30/2022 4:00:00 AM","10/30/2022 4:00:00 AM",2022,374176.924719339,5029841.54858199
"3707",38023,2008,"DODG","CXT","4DR","SIL",0,"Mon","N","East Industrial","ALTA VISTA","Sector 33","2/14/2022 5:00:00 AM","2/14/2022 5:00:00 AM",2022,373236.921875206,5029692.54968125
"3708",38024,2015,"HOND","FIT",NA,"RED",0,"Wed","Y","East Industrial","ALTA VISTA","Sector 33","12/7/2022 5:00:00 AM","12/7/2022 5:00:00 AM",2022,372091.399427548,5030429.88121422
"3709",38025,0,"JEEP","WRG","CARRY","GRY",0,"Thu","Y","East Industrial","ALTA VISTA","Sector 33","10/14/2022 4:00:00 AM","10/13/2022 4:00:00 AM",2022,371178.527670353,5030870.43507691
"3710",38026,2013,"DODG","RAM","PICKUP",NA,0,"Fri","N","East Industrial","ALTA VISTA","Sector 33","12/12/2022 5:00:00 AM","12/9/2022 5:00:00 AM",2022,371178.527670353,5030870.43507691
"3711",38027,2019,"HOND","UDY","CARRY","BLK",0,"Tue","N","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","4/3/2023 4:00:00 AM","11/1/2022 4:00:00 AM",2022,373205.391901117,5026792.40110399
"3712",38028,2020,"MAZD","CX9","CARRY","WHI",0,"Thu","N","East Industrial","ALTA VISTA","Sector 33","6/24/2022 4:00:00 AM","3/17/2022 4:00:00 AM",2022,373351.921889085,5029738.54968823
"3713",38029,0,"MITS","ECL","4DR","GRY",0,"Mon","N","East Industrial","ALTA VISTA","Sector 33","11/30/2022 5:00:00 AM","8/15/2022 4:00:00 AM",2022,373351.921889085,5029738.54968823
"3714",38030,2017,"MERZ","C4A","4DR","BRN",0,"Tue","N","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","11/15/2022 5:00:00 AM","11/15/2022 5:00:00 AM",2022,374601.931701618,5027550.53194433
"3715",38031,2021,"DODG","CHA","4DR","PLE",0,"Thu","Y","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","7/14/2022 4:00:00 AM","7/14/2022 4:00:00 AM",2022,374414.49356754,5026769.71505553
"3716",38032,2021,"CHEV","COL","PICKUP",NA,0,"Thu","Y","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","5/24/2022 4:00:00 AM","5/5/2022 4:00:00 AM",2022,374414.49356754,5026769.71505553
"3717",38033,0,"FORD","TRA","VAN",NA,0,"Mon","Y","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","8/16/2022 4:00:00 AM","7/12/2022 4:00:00 AM",2022,374414.49356754,5026769.71505553
"3718",38034,2022,"RAM","RTR","PICKUP","BLK",0,"Sun","N","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","11/15/2022 5:00:00 AM","9/18/2022 4:00:00 AM",2022,374414.49356754,5026769.71505553
"3719",38035,2016,"VOLK","VVN","TRACT","WHI",60000,"Sat","N","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","11/28/2022 5:00:00 AM","11/27/2022 5:00:00 AM",2022,374904.933562351,5027198.52900337
"3720",38036,2004,"CHEV","AVL","CARRY","DGR",0,"Wed","N","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","3/11/2022 5:00:00 AM","3/9/2022 5:00:00 AM",2022,374904.933562351,5027198.52900337
"3721",38037,0,"VOLV","730",NA,"BLU",0,"Sat","Y","East Industrial","ALTA VISTA","Sector 33","11/13/2022 5:00:00 AM","11/12/2022 5:00:00 AM",2022,374862.928732794,5029549.54557261
"3722",38038,2021,"UTIL","VS2","OTHER","WHI",0,"Sat","N","East Industrial","ALTA VISTA","Sector 33","11/13/2022 5:00:00 AM","11/12/2022 5:00:00 AM",2022,374862.928732794,5029549.54557261
"3723",38039,2017,NA,NA,"CARRY","WHI",7000,"Wed","Y","East Industrial","ALTA VISTA","Sector 33","12/13/2022 5:00:00 AM","3/30/2022 4:00:00 AM",2022,375257.931602486,5028783.53877128
"3724",38040,2022,"HOND","CRV","CARRY","BLK",0,"Thu","N","East Industrial","ALTA VISTA","Sector 33","6/9/2022 4:00:00 AM","6/9/2022 4:00:00 AM",2022,371092.91126552,5030526.55973124
"3725",38041,2017,"JEEP","CMP","CARRY","BLK",0,"Fri","Y","East Industrial","ALTA VISTA","Sector 33","4/19/2022 4:00:00 AM","4/15/2022 4:00:00 AM",2022,371421.089355516,5030900.32875624
"3726",38042,2022,"HOND","UDY","CARRY","GRY",0,"Fri","Y","East Industrial","ALTA VISTA","Sector 33","12/23/2022 5:00:00 AM","12/23/2022 5:00:00 AM",2022,371421.089355516,5030900.32875624
"3727",38043,2012,"CADI","CMA","STWGN","RED",0,"Fri","N","East Industrial","ALTA VISTA","Sector 33","9/9/2022 4:00:00 AM","9/9/2022 4:00:00 AM",2022,371421.089355516,5030900.32875624
"3728",38044,0,NA,NA,"S",NA,0,"Fri","N","East Industrial","ALTA VISTA","Sector 33","10/21/2022 4:00:00 AM","10/21/2022 4:00:00 AM",2022,371421.089355516,5030900.32875624
"3729",38045,0,NA,NA,NA,"BLKWHI",0,"Fri","Y","East Industrial","ALTA VISTA","Sector 33","12/9/2022 5:00:00 AM","12/9/2022 5:00:00 AM",2022,371421.089355516,5030900.32875624
"3730",38046,2020,"HOND","UDY","CARRY","GRY",0,"Fri","N","East Industrial","ALTA VISTA","Sector 33","10/28/2022 4:00:00 AM","10/28/2022 4:00:00 AM",2022,371421.089355516,5030900.32875624
"3731",38047,2020,"JEEP","GCK","CARRY","SIL",0,"Mon","N","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","2/21/2022 5:00:00 AM","2/21/2022 5:00:00 AM",2022,375182.935666072,5026708.52518386
"3732",38048,2012,"HYUN","EGM","4DR","BLK",0,"Tue","Y","East Industrial","ALTA VISTA","Sector 33","2/3/2022 5:00:00 AM","2/2/2022 5:00:00 AM",2022,372091.399427548,5030429.88121422
"3733",38049,2020,"TOYT","TIM",NA,"ONG",0,"Sun","Y","East Industrial","ALTA VISTA","Sector 33","12/18/2022 5:00:00 AM","12/18/2022 5:00:00 AM",2022,370684.909498955,5030591.56162862
"3734",38050,2019,"CASE","MINI","OTHER","ONGYEL",30000,"Tue","Y","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","1/12/2022 5:00:00 AM","1/11/2022 5:00:00 AM",2022,374904.933562351,5027198.52900337
"3735",38051,2016,"DODG","CVN",NA,"GLD",0,"Mon","Y","East Industrial","BEACON HILL-CYRVILLE","Sector 33","4/3/2023 4:00:00 AM","4/4/2023 4:00:00 AM",2023,373829.450573075,5031515.68510698
"3736",38052,2019,"FORD","TST","VAN","WHI",0,"Tue","Y","East Industrial","ALTA VISTA","Sector 33","1/17/2023 5:00:00 AM","1/17/2023 5:00:00 AM",2023,372955.91701473,5031115.56146508
"3737",38053,2013,"BMW","28",NA,"WHI",0,"Sun","Y","East Industrial","BEACON HILL-CYRVILLE","Sector 33","1/9/2023 5:00:00 AM","1/8/2023 5:00:00 AM",2023,373829.450573075,5031515.68510698
"3738",38054,2022,"DODG","R15","PICKUP","BLK",110000,"Thu","Y","East Industrial","BEACON HILL-CYRVILLE","Sector 33","3/16/2023 4:00:00 AM","3/16/2023 4:00:00 AM",2023,374821.695168007,5030983.71825167
"3739",38055,0,"BOCT","T570","OTHER",NA,25000,"Fri","Y","East Industrial","ALTA VISTA","Sector 33","2/11/2023 5:00:00 AM","2/11/2023 5:00:00 AM",2023,372980.919183984,5030622.55747615
"3740",38056,0,"MERC",NA,NA,"ONG",0,"Wed","N","East Industrial","ALTA VISTA","Sector 33","3/24/2023 4:00:00 AM","2/22/2023 5:00:00 AM",2023,373236.921875206,5029692.54968125
"3741",38057,2020,"GMC","SAV",NA,"WHI",0,"Mon","Y","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","2/6/2023 5:00:00 AM","2/6/2023 5:00:00 AM",2023,374904.933562351,5027198.52900337
"3742",38058,2010,"MERZ","CSP","VAN","WHI",0,"Thu","N","East Industrial","ALTA VISTA","Sector 33","3/6/2023 5:00:00 AM","3/2/2023 5:00:00 AM",2023,374450.925774191,5029960.54964119
"3743",38059,2019,"RAM","DUR","PICKUP","BLK",0,"Wed","N","East Industrial","ALTA VISTA","Sector 33","3/16/2023 4:00:00 AM","3/16/2023 4:00:00 AM",2023,374450.925774191,5029960.54964119
"3744",38060,2017,"NISS","ROG",NA,"RED",0,"Wed","Y","East Industrial","ALTA VISTA","Sector 33","3/8/2023 5:00:00 AM","3/8/2023 5:00:00 AM",2023,374694.412302669,5028956.562224
"3745",38061,0,NA,NA,NA,"WHI",0,"Mon","Y","East Industrial","GLOUCESTER-SOUTHGATE","Sector 33","1/16/2023 5:00:00 AM","1/16/2023 5:00:00 AM",2023,376026.938566677,5027429.5280892
"3746",38062,2012,"HYUN","AGG","4DR","GRY",0,"Fri","N","East Industrial","ALTA VISTA","Sector 33","3/10/2023 5:00:00 AM","2/17/2023 5:00:00 AM",2023,371686.147404967,5030538.47448768
"3747",38063,2023,"JEEP",NA,"CARRY","RED",0,"Tue","N","East Industrial","ALTA VISTA","Sector 33","1/17/2023 5:00:00 AM","1/17/2023 5:00:00 AM",2023,372465.917033741,5030278.55561346
"3748",38064,2007,"MAZD","M3S","4DR","GRY",0,"Sat","Y","East Industrial","BEACON HILL-CYRVILLE","Sector 33","1/16/2023 5:00:00 AM","1/14/2023 5:00:00 AM",2023,375199.926836784,5031215.55649488
"3749",38065,2021,"TOYT","HIG","CARRY","WHI",0,"Wed","Y","East Industrial","BEACON HILL-CYRVILLE","Sector 33","3/22/2023 4:00:00 AM","3/22/2023 4:00:00 AM",2023,375199.926836784,5031215.55649488
"3750",38066,2021,"FORD","EXL","CARRY","BLK",0,"Tue","Y","East Industrial","ALTA VISTA","Sector 33","4/18/2023 4:00:00 AM","4/18/2023 4:00:00 AM",2023,372091.399427548,5030429.88121422
"3751",38067,2022,"HOND","UDY","CARRY","BLK",0,"Mon","Y","East Industrial","ALTA VISTA","Sector 33","4/17/2023 4:00:00 AM","4/17/2023 4:00:00 AM",2023,372638.549485664,5030161.09572929
"3752",38068,2021,"ACUR","RDX","CARRY","WHI",0,"Thu","Y","East Industrial","ALTA VISTA","Sector 33","4/27/2023 4:00:00 AM","4/27/2023 4:00:00 AM",2023,372091.399427548,5030429.88121422
"3753",38069,2007,"HYUN",NA,"4DR","RED",0,"Sun","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","2/25/2018 5:00:00 AM","2/25/2018 5:00:00 AM",2018,373446.924835962,5028736.54184423
"3754",38070,2016,"DEER","1025","OTHER","GRN",40000,"Sun","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","3/13/2018 4:00:00 AM","2/25/2018 5:00:00 AM",2018,373654.92700365,5028039.53710914
"3755",38071,2008,"FORD","SPE","CARRY","SIL",0,"Sun","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","3/18/2018 4:00:00 AM","3/18/2018 4:00:00 AM",2018,373597.924836499,5028794.54293367
"3756",38072,0,NA,NA,NA,NA,0,"Fri","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","5/15/2018 4:00:00 AM","3/16/2018 4:00:00 AM",2018,372347.918179418,5029854.55267842
"3757",38073,2009,"MERZ","ML3","CARRY","BLK",0,"Tue","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","12/11/2018 5:00:00 AM","12/11/2018 5:00:00 AM",2018,373498.924016156,5029148.54481557
"3758",38074,2001,"FORD","F15","PICKUP","RED",0,"Sat","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","5/7/2018 4:00:00 AM","5/5/2018 4:00:00 AM",2018,373561.617103316,5027958.14890752
"3759",38075,2017,"LEXS",NA,"CARRY","BLU",50000,"Mon","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","8/6/2018 4:00:00 AM","8/6/2018 4:00:00 AM",2018,372972.924066887,5027907.53711173
"3760",38076,2014,"TOYT","HIG","CARRY","GRY",0,"Thu","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","12/6/2018 5:00:00 AM","12/6/2018 5:00:00 AM",2018,371397.913444082,5030187.55679927
"3761",38077,2011,"VOLK","JET","4DR","WHI",0,"Mon","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","7/31/2018 4:00:00 AM","7/31/2018 4:00:00 AM",2018,372876.923003054,5028054.53791313
"3762",38078,2008,"DODG","CVN","VAN","SIL",0,"Sat","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","10/6/2018 4:00:00 AM","10/6/2018 4:00:00 AM",2018,373150.921890415,5029163.5457163
"3763",38079,2015,"CHEV","EQU","CARRY","WHI",0,"Wed","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","10/3/2018 4:00:00 AM","10/4/2018 4:00:00 AM",2018,372565.226431243,5029294.79008644
"3764",38080,2015,"NISS",NA,"4DR","GRY",0,"Fri","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","8/16/2019 4:00:00 AM","8/17/2019 4:00:00 AM",2019,373597.924836499,5028794.54293367
"3765",38081,2002,"TOYT","TER","4DR","GRY",0,"Mon","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","8/28/2019 4:00:00 AM","8/5/2019 4:00:00 AM",2019,372159.916318554,5030070.55461365
"3766",38082,2015,"KIA","RIO","4DR","RED",0,"Mon","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","1/29/2019 5:00:00 AM","1/14/2019 5:00:00 AM",2019,372403.917078424,5030096.55456859
"3767",38083,2010,"HYUN","ACC","2DR","GRY",10000,"Sun","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","12/29/2019 5:00:00 AM","12/29/2019 5:00:00 AM",2019,372575.91922457,5029600.54977375
"3768",38084,2008,"ACUR","MDX","CARRY","BLK",13000,"Thu","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","2/28/2019 5:00:00 AM","3/1/2019 5:00:00 AM",2019,373498.924016156,5029148.54481557
"3769",38085,2017,"TOYT","TAC","PICKUP",NA,0,"Wed","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","10/17/2019 4:00:00 AM","10/16/2019 4:00:00 AM",2019,372894.921919327,5028639.54297762
"3770",38086,2005,"DODG","CVN","VAN","RED",0,"Fri","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","7/6/2019 4:00:00 AM","7/5/2019 4:00:00 AM",2019,373828.910633829,5028231.28497207
"3771",38087,2012,"TOYT","RG4","CARRY","BLK",0,"Thu","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","12/12/2019 5:00:00 AM","12/12/2019 5:00:00 AM",2019,373654.92700365,5028039.53710914
"3772",38088,2019,"TOYT","HIG","CARRY","WHI",59000,"Fri","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","7/6/2019 4:00:00 AM","7/6/2019 4:00:00 AM",2019,372412.919988602,5028502.54196408
"3773",38089,2018,"TOYT","HIG","CARRY","BLU",0,"Wed","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","10/17/2019 4:00:00 AM","10/17/2019 4:00:00 AM",2019,372772.92106046,5029001.54487039
"3774",38090,2015,"NISS","SEN","4DR","BLU",0,"Wed","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","5/9/2019 4:00:00 AM","5/9/2019 4:00:00 AM",2019,372876.923003054,5028054.53791313
"3775",38091,2006,"DODG","DAK","PICKUP","BLK",0,"Mon","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","3/7/2019 5:00:00 AM","3/4/2019 5:00:00 AM",2019,371397.913444082,5030187.55679927
"3776",38092,2012,"TOYT","RG4","CARRY","BLK",0,"Sun","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","12/30/2019 5:00:00 AM","12/29/2019 5:00:00 AM",2019,373561.617103316,5027958.14890752
"3777",38093,2011,"BMW","335X","4DR","BLK",0,"Tue","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","9/24/2019 4:00:00 AM","9/24/2019 4:00:00 AM",2019,373446.924835962,5028736.54184423
"3778",38094,1999,"TOYT","4RN","CARRY","GRY",0,"Sat","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","7/13/2019 4:00:00 AM","7/13/2019 4:00:00 AM",2019,373446.924835962,5028736.54184423
"3779",38095,2014,"DODG","R15","PICKUP","BLK",0,"Thu","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","12/3/2020 5:00:00 AM","12/4/2020 5:00:00 AM",2020,373446.924835962,5028736.54184423
"3780",38096,2007,"HOND","ULX","4DR","GRY",0,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","1/14/2020 5:00:00 AM","1/14/2020 5:00:00 AM",2020,373597.924836499,5028794.54293367
"3781",38097,2019,"KIA","SOR","CARRY","BRN",0,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","1/28/2020 5:00:00 AM","1/28/2020 5:00:00 AM",2020,373597.924836499,5028794.54293367
"3782",38098,2009,"FORD","F15","4DR","GRY",0,"Sun","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","5/10/2020 4:00:00 AM","5/10/2020 4:00:00 AM",2020,371675.915254904,5030004.55462521
"3783",38099,2016,"TOYT","SIE","VAN","WHI",0,"Wed","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","10/14/2020 4:00:00 AM","10/14/2020 4:00:00 AM",2020,372931.782629823,5029757.43074249
"3784",38100,2009,"BMW","28I","4DR","BLK",0,"Thu","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","2/27/2020 5:00:00 AM","2/27/2020 5:00:00 AM",2020,372931.782629823,5029757.43074249
"3785",38101,1982,"YAMA",NA,"MOTO","BLUGRY",0,"Fri","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","11/13/2020 5:00:00 AM","11/13/2020 5:00:00 AM",2020,372931.782629823,5029757.43074249
"3786",38102,2006,"CHEV","MAL","4DR","WHI",11000,"Thu","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","1/10/2020 5:00:00 AM","1/9/2020 5:00:00 AM",2020,372730.919983802,5029658.55086203
"3787",38103,0,"TOYT","YAR",NA,"RED",0,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","4/7/2020 4:00:00 AM","4/8/2020 4:00:00 AM",2020,372197.91629002,5030272.5556514
"3788",38104,2019,"TOYT","HIG","CARRY","WHI",0,"Mon","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","9/7/2020 4:00:00 AM","9/7/2020 4:00:00 AM",2020,372412.919988602,5028502.54196408
"3789",38105,2017,"FORD","COF","PICKUP","WHI",25000,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","5/12/2020 4:00:00 AM","5/12/2020 4:00:00 AM",2020,372950.921011763,5029253.54676455
"3790",38106,2009,"TOYT","CAM","4DR","GRY",0,"Fri","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","6/12/2020 4:00:00 AM","6/12/2020 4:00:00 AM",2020,373364.923000439,5029423.54786761
"3791",38107,2020,"TOYT","TAC","PICKUP","BLK",0,"Fri","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","9/25/2021 4:00:00 AM","9/25/2021 4:00:00 AM",2021,371637.914202991,5030340.55754445
"3792",38108,2022,"KIA",NA,"4DR","BLU",0,"Wed","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","12/15/2021 5:00:00 AM","12/15/2021 5:00:00 AM",2021,372931.782629823,5029757.43074249
"3793",38109,2008,"VOLK","XC9","CARRY","BLK",0,"Sun","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","2/8/2022 5:00:00 AM","6/20/2021 4:00:00 AM",2021,372931.782629823,5029757.43074249
"3794",38110,0,NA,NA,"MOTO","BLK",0,"Tue","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","9/10/2021 4:00:00 AM","9/8/2021 4:00:00 AM",2021,372931.782629823,5029757.43074249
"3795",38111,0,NA,NA,"MOTO","BLK",0,"Tue","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","9/10/2021 4:00:00 AM","9/8/2021 4:00:00 AM",2021,372931.782629823,5029757.43074249
"3796",38112,2017,"CHEV","BEG","4DR","WHI",0,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","10/5/2021 4:00:00 AM","10/5/2021 4:00:00 AM",2021,372931.782629823,5029757.43074249
"3797",38113,2018,NA,NA,"MOTO","BLU",0,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","10/20/2021 4:00:00 AM","10/19/2021 4:00:00 AM",2021,372730.919983802,5029658.55086203
"3798",38114,2018,NA,NA,NA,"BLU",0,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","10/20/2021 4:00:00 AM","10/19/2021 4:00:00 AM",2021,372730.919983802,5029658.55086203
"3799",38115,2017,"TOYT","TAC","PICKUP","RED",43000,"Sun","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","10/17/2021 4:00:00 AM","10/17/2021 4:00:00 AM",2021,373150.921890415,5029163.5457163
"3800",38116,2017,"LEXS",NA,"CARRY","BLK",63000,"Tue","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","2/9/2021 5:00:00 AM","2/9/2021 5:00:00 AM",2021,372370.920000557,5028726.54377943
"3801",38117,2020,"LEXS",NA,"CARRY","GRY",0,"Mon","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","9/21/2021 4:00:00 AM","9/21/2021 4:00:00 AM",2021,373309.924813638,5028086.53786953
"3802",38118,2018,"TOYT","TAC","PICKUP","ONG",0,"Wed","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","2/11/2021 5:00:00 AM","2/10/2021 5:00:00 AM",2021,373031.924090291,5027747.53604049
"3803",38119,2020,"LEXS","NX30","CARRY","SIL",0,"Fri","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","9/25/2021 4:00:00 AM","9/24/2021 4:00:00 AM",2021,371388.913465177,5030330.55755874
"3804",38120,2015,"SUBA","FOR","CARRY","WHI",0,"Mon","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","11/23/2021 5:00:00 AM","11/23/2021 5:00:00 AM",2021,371668.126285401,5030092.86172391
"3805",38121,2013,"SUBA","FOR","CARRY","RED",0,"Thu","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","12/17/2021 5:00:00 AM","12/17/2021 5:00:00 AM",2021,371871.30326189,5030121.97868911
"3806",38122,2019,"FORD","F15","PICKUP","BLK",0,"Fri","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","11/19/2021 5:00:00 AM","11/19/2021 5:00:00 AM",2021,372322.917040446,5030087.55458286
"3807",38123,2019,"TOYT","TAC","PICKUP","GRY",0,"Sun","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","1/11/2021 5:00:00 AM","1/11/2021 5:00:00 AM",2021,372484.921100288,5028593.54299661
"3808",38124,2017,"TOYT","TAC","PICKUP","BRN",0,"Mon","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","1/11/2021 5:00:00 AM","1/11/2021 5:00:00 AM",2021,372646.921096688,5028688.54301962
"3809",38125,2017,"JEEP","CHK","CARRY","RED",0,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","4/13/2021 4:00:00 AM","4/14/2021 4:00:00 AM",2021,372843.921072357,5029009.54484379
"3810",38126,2021,"HYUN","ELN","4DR","GRY",0,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","3/2/2022 5:00:00 AM","3/2/2022 5:00:00 AM",2022,372931.782629823,5029757.43074249
"3811",38127,2001,"FORD","FUS","4DR","GRY",3000,"Tue","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","3/15/2022 4:00:00 AM","3/15/2022 4:00:00 AM",2022,373498.924016156,5029148.54481557
"3812",38128,2021,"TOYT","HIG","CARRY","WHI",0,"Wed","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","11/23/2022 5:00:00 AM","11/23/2022 5:00:00 AM",2022,372327.919254357,5029018.54573166
"3813",38129,2018,"TOYT","HIG","CARRY","BLK",0,"Sat","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","3/12/2022 5:00:00 AM","3/12/2022 5:00:00 AM",2022,373177.923009071,5028966.5448667
"3814",38130,2017,"GMC","SRA","PICKUP","BLK",0,"Mon","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","4/11/2022 4:00:00 AM","4/11/2022 4:00:00 AM",2022,371397.913444082,5030187.55679927
"3815",38131,2021,"ACUR","RDX","CARRY","GRY",0,"Wed","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","6/30/2022 4:00:00 AM","6/30/2022 4:00:00 AM",2022,372955.921920404,5028858.54378669
"3816",38132,0,NA,NA,NA,"BLK",0,"Fri","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","5/20/2022 4:00:00 AM","5/21/2022 4:00:00 AM",2022,373575.924799812,5028847.54291234
"3817",38133,2022,"HOND","UDY","CARRY","WHI",0,"Wed","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","6/9/2022 4:00:00 AM","6/8/2022 4:00:00 AM",2022,373575.924799812,5028847.54291234
"3818",38134,2017,"HOND","CRV","CARRY","BLU",0,"Sat","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","8/7/2022 4:00:00 AM","8/6/2022 4:00:00 AM",2022,373575.924799812,5028847.54291234
"3819",38135,2019,"JEEP","GCK","CARRY","GRY",0,"Fri","N","Elmvale - Canterbury","ALTA VISTA","Sector 33","7/22/2022 4:00:00 AM","7/22/2022 4:00:00 AM",2022,372145.919280538,5028635.54380212
"3820",38136,2021,"HOND","CRV","CARRY","GRY",0,"Wed","Y","Elmvale - Canterbury","ALTA VISTA","Sector 33","6/30/2022 4:00:00 AM","6/30/2022 4:00:00 AM",2022,373385.92403714,5028906.54374851
